movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,mode,purpose,user_gender,origin_municipality,destination_municipality,trip_weight,timezone_offset_min,personal_income_band,origin_stop_id,origin_sector_id,household_size
m00367,u0585,t00367,0,-70.60240435489094,-33.336928883732966,-70.58517600255198,-33.28347661646987,2026-03-07T01:07:00Z,2026-03-07T03:04:00Z,scooter,shopping,other,Puente Alto,Recoleta,4.759,-180,no_income,STOP_2173,SEC_257,6
m00368,u0541,t00368,0,-70.57957201997631,-33.35994166370465,-70.54099532081534,-33.40002386863919,2026-03-06T05:17:00Z,2026-03-06T05:25:00Z,walk,Recreación,unknown,La Florida,Estación Central,4.908,-180,<200k,STOP_3983,SEC_102,7
m00369,u0047,t00369,0,-70.60969721319533,-33.48549673639943,-70.63481147992897,-33.42941777585249,2026-03-06T18:44:00Z,2026-03-06T20:12:00Z,bus,work,female,Estación Central,Estación Central,2.64,-180,<200k,STOP_0060,SEC_533,8
m00370,u0483,t00370,0,-70.65046889616235,-33.43316021878164,-70.72564930866024,-33.434636154212924,2026-03-04T05:08:00Z,2026-03-04T06:19:00Z,ride_hailing,Visitar a alguien,male,Santiago,Santiago,4.715,-180,800k+,STOP_4999,SEC_485,7
m00371,u0576,t00371,0,-70.60891582496491,-33.61069044954539,-70.58345982571556,-33.63990120998797,2026-03-02T18:52:00Z,2026-03-02T19:35:00Z,ride_hailing,Visitar a alguien,male,Estación Central,Ñuñoa,1.028,-180,200k-400k,STOP_2255,SEC_555,3
m00372,u0125,t00372,0,-70.69522755433897,-33.4625392775416,-70.66658703067424,-33.48645213596669,2026-03-03T00:59:00Z,2026-03-03T01:06:00Z,scooter,Recreación,female,Vitacura,Pudahuel,3.831,-180,200k-400k,STOP_2704,SEC_416,8
m00373,u0045,t00373,0,-70.58766278980346,-33.35260535913604,-70.6267807076758,-33.3587779830093,2026-03-05T10:21:00Z,2026-03-05T11:56:00Z,walk,transfer,unknown,Vitacura,Pudahuel,2.698,-180,<200k,STOP_4492,SEC_007,8
m00374,u0166,t00374,0,-70.5538848308174,-33.470164294607,-70.5371338403157,-33.45089282607608,2026-03-07T04:57:00Z,2026-03-07T06:20:00Z,motorcycle,Comer o Tomar algo,unknown,La Florida,Independencia,1.744,-180,<200k,STOP_1082,SEC_465,7
m00375,u0043,t00375,0,-70.54411058793227,-33.53175961519498,-70.55183607783847,-33.56963082012006,2026-03-05T03:24:00Z,2026-03-05T04:10:00Z,train,Por trabajo,female,San Miguel,Recoleta,2.058,-180,400k-800k,STOP_4111,SEC_340,6
m00376,u0556,t00376,0,-70.60473343944497,-33.4041506755884,-70.61436015337728,-33.373791804295784,2026-03-03T22:00:00Z,2026-03-03T22:34:00Z,scooter,Comer o Tomar algo,male,La Florida,Providencia,4.313,-180,800k+,STOP_0019,SEC_038,7
m00377,u0063,t00377,0,-70.55364951122883,-33.42651598717335,-70.52780206667495,-33.383809350817764,2026-03-04T13:57:00Z,2026-03-04T15:45:00Z,metro,home,other,Puente Alto,Quilicura,1.119,-180,400k-800k,STOP_0326,SEC_513,2
m00378,u0382,t00378,0,-70.61005547312463,-33.418589447315334,-70.57586954001499,-33.38218209470584,2026-03-01T21:14:00Z,2026-03-01T21:51:00Z,taxi,Comer o Tomar algo,male,Ñuñoa,Santiago,4.736,-180,no_income,STOP_0661,SEC_065,2
m00379,u0021,t00379,0,-70.77709289596476,-33.382597900607976,-70.70618560874792,-33.37507958597898,2026-03-01T13:54:00Z,2026-03-01T15:43:00Z,bicycle,Trámites,unknown,Estación Central,Las Condes,3.711,-180,400k-800k,STOP_4618,SEC_576,8
m00380,u0465,t00380,0,-70.82835101419428,-33.590527782702246,-70.83906406123575,-33.60062113187969,2026-03-06T22:07:00Z,2026-03-06T22:36:00Z,bicycle,Recreación,male,Santiago,Recoleta,1.296,-180,200k-400k,STOP_2769,SEC_497,7
m00381,u0587,t00381,0,-70.6302667994095,-33.50999710700433,-70.67557950743658,-33.49252110539792,2026-03-02T03:54:00Z,2026-03-02T05:26:00Z,other,education,female,Pudahuel,San Miguel,0.556,-180,800k+,STOP_1169,SEC_064,6
m00382,u0029,t00382,0,-70.6256511875418,-33.4076256232613,-70.6708506966177,-33.439242736797404,2026-03-01T09:39:00Z,2026-03-01T11:10:00Z,car,Por estudio,male,Providencia,La Florida,1.234,-180,800k+,STOP_3721,SEC_026,2
m00383,u0380,t00383,0,-70.65968853901947,-33.513061232824974,-70.63762016821919,-33.54678160370107,2026-03-05T03:31:00Z,2026-03-05T04:07:00Z,bicycle,Buscar o dejar algo,male,Estación Central,Providencia,3.581,-180,no_income,STOP_0248,SEC_196,8
m00384,u0316,t00384,0,-70.75664273741508,-33.54825506961693,-70.75887334045852,-33.56133734637286,2026-03-07T10:33:00Z,2026-03-07T11:35:00Z,bus,Por estudio,other,San Miguel,Ñuñoa,3.63,-180,800k+,STOP_4162,SEC_386,1
m00385,u0169,t00385,0,-70.71755475134242,-33.44482207700995,-70.70753044766039,-33.437059769268046,2026-03-06T04:41:00Z,2026-03-06T06:23:00Z,metro,Recreación,male,Ñuñoa,Pudahuel,2.35,-180,no_income,STOP_2556,SEC_400,2
m00386,u0004,t00386,0,-70.78963806297533,-33.57205050540673,-70.7731436395792,-33.5934392234606,2026-03-03T15:20:00Z,2026-03-03T15:49:00Z,motorcycle,Por trabajo,female,La Florida,Ñuñoa,2.98,-180,<200k,STOP_2525,SEC_365,7
m00387,u0267,t00387,0,-70.56388734474996,-33.414312126056736,-70.5459219963349,-33.43082670163069,2026-03-02T10:13:00Z,2026-03-02T12:10:00Z,scooter,Al estudio,male,Ñuñoa,Independencia,4.499,-180,200k-400k,STOP_0071,SEC_268,8
m00388,u0312,t00388,0,-70.60963020919718,-33.41950309837151,-70.61296222232444,-33.41920080880991,2026-03-07T20:14:00Z,2026-03-07T21:16:00Z,walk,errand,unknown,Las Condes,Estación Central,1.843,-180,<200k,STOP_0372,SEC_013,2
m00389,u0423,t00389,0,-70.72118280684192,-33.498552271504366,-70.6933730513028,-33.531787657385486,2026-03-03T16:22:00Z,2026-03-03T17:08:00Z,metro,other,other,Maipú,Estación Central,2.366,-180,no_income,STOP_1197,SEC_068,6
m00390,u0559,t00390,0,-70.69753931785007,-33.529630756771944,-70.63777010686657,-33.51430847135993,2026-03-04T04:28:00Z,2026-03-04T05:29:00Z,walk,Trámites,female,Puente Alto,Vitacura,4.426,-180,400k-800k,STOP_1752,SEC_033,3
m00391,u0509,t00391,0,-70.7758995353264,-33.39937986641533,-70.80872830708492,-33.45267370366391,2026-03-06T02:20:00Z,2026-03-06T02:33:00Z,other,Visitar a alguien,male,Estación Central,Estación Central,2.541,-180,200k-400k,STOP_1854,SEC_361,7
m00392,u0366,t00392,0,-70.52109775295557,-33.62067906542841,-70.54365788493521,-33.612030025532945,2026-03-02T17:50:00Z,2026-03-02T19:33:00Z,train,volver a casa,male,La Florida,Vitacura,1.596,-180,400k-800k,STOP_1138,SEC_391,3
m00393,u0344,t00393,0,-70.68561124525043,-33.426290802255586,-70.60732900235642,-33.374323240486085,2026-03-08T03:50:00Z,2026-03-08T03:59:00Z,ride_hailing,Otra actividad,male,Vitacura,La Florida,2.933,-180,800k+,STOP_2645,SEC_305,5
m00394,u0526,t00394,0,-70.66428278176586,-33.52787592726441,-70.65978441082004,-33.51830352774762,2026-03-03T23:46:00Z,2026-03-04T01:07:00Z,bicycle,Por trabajo,female,Recoleta,Ñuñoa,4.057,-180,<200k,STOP_2950,SEC_288,3
m00395,u0372,t00395,0,-70.61153407163857,-33.50185089594614,-70.64032196002881,-33.528082476279245,2026-03-06T09:51:00Z,2026-03-06T11:01:00Z,motorcycle,shopping,other,Maipú,Estación Central,0.773,-180,200k-400k,STOP_4506,SEC_397,6
m00396,u0151,t00396,0,-70.73632458722803,-33.50861627971246,-70.76898142749523,-33.53886008490963,2026-03-03T21:55:00Z,2026-03-03T23:11:00Z,car,Recreación,unknown,Providencia,La Florida,4.958,-180,<200k,STOP_2869,SEC_594,7
m00397,u0183,t00397,0,-70.65620130917891,-33.415573946329474,-70.61546462397828,-33.44168667615262,2026-03-02T08:00:00Z,2026-03-02T08:09:00Z,bus,Trámites,unknown,Providencia,Providencia,3.131,-180,no_income,STOP_1932,SEC_477,8
m00398,u0210,t00398,0,-70.67170118795124,-33.52058054024171,-70.64028864196243,-33.55929628906175,2026-03-05T15:07:00Z,2026-03-05T17:06:00Z,bicycle,other,other,Maipú,La Florida,2.409,-180,800k+,STOP_2681,SEC_245,1
m00399,u0058,t00399,0,-70.63659819966789,-33.41107220411046,-70.66935054044077,-33.41193380976204,2026-03-01T08:44:00Z,2026-03-01T10:35:00Z,motorcycle,Buscar o Dejar a alguien,other,Quilicura,Quilicura,1.095,-180,200k-400k,STOP_2064,SEC_363,3
m00400,u0481,t00400,0,-70.6706459070681,-33.41482119287483,-70.68186195671413,-33.40121282911064,2026-03-02T05:05:00Z,2026-03-02T06:49:00Z,metro,Al estudio,female,Ñuñoa,Quilicura,2.053,-180,400k-800k,STOP_0164,SEC_200,2
m00401,u0130,t00401,0,-70.66332306457501,-33.461891644786434,-70.62122822317332,-33.41242719549634,2026-03-03T01:00:00Z,2026-03-03T02:21:00Z,train,shopping,male,La Florida,Las Condes,3.536,-180,no_income,STOP_4709,SEC_312,8
m00402,u0091,t00402,0,-70.60853699710066,-33.44854162540747,-70.52414493307737,-33.3942435173719,2026-03-01T11:33:00Z,2026-03-01T12:08:00Z,motorcycle,Al estudio,male,Estación Central,Quilicura,2.293,-180,<200k,STOP_1093,SEC_314,1
m00403,u0043,t00403,0,-70.70390874588688,-33.55474417306295,-70.77827654299826,-33.56092343331838,2026-03-01T12:06:00Z,2026-03-01T13:40:00Z,ride_hailing,Por estudio,male,Vitacura,Santiago,3.25,-180,200k-400k,STOP_3505,SEC_399,3
m00404,u0326,t00404,0,-70.6894055309137,-33.49925049869597,-70.71479470497147,-33.51600029185755,2026-03-06T13:01:00Z,2026-03-06T13:32:00Z,car,Recreación,unknown,Vitacura,Independencia,1.466,-180,<200k,STOP_1246,SEC_469,1
m00405,u0262,t00405,0,-70.75713054568187,-33.45408369559848,-70.72805994085239,-33.41907639967404,2026-03-04T15:52:00Z,2026-03-04T16:27:00Z,metro,transfer,other,Providencia,Providencia,2.054,-180,200k-400k,STOP_2917,SEC_074,7
m00406,u0099,t00406,0,-70.7783825830714,-33.456977590038946,-70.78017084338795,-33.42142496383451,2026-03-03T06:20:00Z,2026-03-03T08:08:00Z,car,other,unknown,Recoleta,Vitacura,4.893,-180,800k+,STOP_0277,SEC_161,7
m00407,u0040,t00407,0,-70.75589828120924,-33.51401522459348,-70.7195836822208,-33.52553765469706,2026-03-02T01:59:00Z,2026-03-02T02:32:00Z,metro,Otra actividad,female,La Florida,Providencia,3.332,-180,no_income,STOP_0513,SEC_190,2
m00408,u0270,t00408,0,-70.62509611743452,-33.562058876329026,-70.56101732435178,-33.545848925706174,2026-03-02T23:06:00Z,2026-03-02T23:45:00Z,walk,other,other,Maipú,La Florida,2.529,-180,400k-800k,STOP_4926,SEC_557,2
m00409,u0524,t00409,0,-70.52188520613831,-33.44276583243328,-70.4373192639772,-33.42891024928974,2026-03-01T10:59:00Z,2026-03-01T12:50:00Z,bicycle,Otra actividad,female,Puente Alto,Vitacura,2.509,-180,800k+,STOP_0772,SEC_276,6
m00410,u0208,t00410,0,-70.5944092292199,-33.40567152234554,-70.57118970683783,-33.39446524046386,2026-03-07T20:26:00Z,2026-03-07T21:00:00Z,train,errand,male,Recoleta,Estación Central,1.682,-180,400k-800k,STOP_2151,SEC_492,3
m00411,u0522,t00411,0,-70.46865477279073,-33.460742503210994,-70.36031746419616,-33.47449700444169,2026-03-03T05:46:00Z,2026-03-03T05:53:00Z,car,Comer o Tomar algo,male,Providencia,Recoleta,3.114,-180,400k-800k,STOP_1975,SEC_004,2
m00412,u0170,t00412,0,-70.47905152802015,-33.450541485805,-70.44112504802183,-33.504643998473874,2026-03-01T17:52:00Z,2026-03-01T18:58:00Z,bicycle,volver a casa,female,Maipú,Recoleta,2.915,-180,200k-400k,STOP_1263,SEC_488,2
m00413,u0034,t00413,0,-70.56463070299114,-33.44794472145685,-70.51826151766186,-33.47919894526858,2026-03-07T12:54:00Z,2026-03-07T13:31:00Z,walk,errand,other,Independencia,San Miguel,3.947,-180,no_income,STOP_2200,SEC_325,6
m00414,u0233,t00414,0,-70.74663151641734,-33.43561763786072,-70.70151013805032,-33.446761346649126,2026-03-04T23:15:00Z,2026-03-04T23:28:00Z,train,work,male,Maipú,Independencia,3.644,-180,<200k,STOP_1188,SEC_408,7
m00415,u0488,t00415,0,-70.46421021171425,-33.415446507231245,-70.40567609841081,-33.424819302582435,2026-03-01T22:52:00Z,2026-03-01T23:20:00Z,bus,leisure,other,Estación Central,San Miguel,2.304,-180,<200k,STOP_4731,SEC_526,3
m00416,u0369,t00416,0,-70.60359782258756,-33.33194801676758,-70.65328318389675,-33.33813370328312,2026-03-01T21:49:00Z,2026-03-01T22:01:00Z,bus,Buscar o Dejar a alguien,other,Estación Central,Las Condes,1.285,-180,no_income,STOP_1174,SEC_314,6
m00417,u0583,t00417,0,-70.53793878512802,-33.4967925351556,-70.53628091854478,-33.56302559543292,2026-03-05T03:59:00Z,2026-03-05T04:37:00Z,scooter,Trámites,male,Estación Central,Maipú,4.29,-180,<200k,STOP_4343,SEC_594,5
m00418,u0421,t00418,0,-70.61597940597142,-33.584397754691366,-70.65154437580249,-33.58272109195323,2026-03-06T06:24:00Z,2026-03-06T06:37:00Z,car,Visitar a alguien,male,Santiago,Santiago,1.314,-180,<200k,STOP_0964,SEC_021,3
m00419,u0407,t00419,0,-70.34200026251416,-33.32296210522394,-70.38236500043811,-33.32235223095787,2026-03-05T15:45:00Z,2026-03-05T16:47:00Z,walk,Visitar a alguien,male,Maipú,Recoleta,2.843,-180,800k+,STOP_3524,SEC_563,7
m00420,u0232,t00420,0,-70.57977938772932,-33.31096849272515,-70.57215216741834,-33.32546317915993,2026-03-03T05:22:00Z,2026-03-03T05:36:00Z,motorcycle,Recreación,male,Quilicura,Estación Central,2.441,-180,800k+,STOP_2965,SEC_247,2
m00421,u0478,t00421,0,-70.83659427689216,-33.55935358891903,-70.82885283642572,-33.58274527821439,2026-03-07T17:16:00Z,2026-03-07T17:39:00Z,bicycle,Visitar a alguien,female,Independencia,La Florida,1.943,-180,400k-800k,STOP_0534,SEC_374,6
m00422,u0574,t00422,0,-70.68018029483802,-33.29577582738882,-70.71888393237299,-33.272911634030926,2026-03-07T23:12:00Z,2026-03-07T23:41:00Z,metro,errand,male,Las Condes,La Florida,1.744,-180,400k-800k,STOP_2262,SEC_297,4
m00423,u0377,t00423,0,-70.76864619436714,-33.469758292971434,-70.82357078547732,-33.53859126473023,2026-03-06T09:51:00Z,2026-03-06T10:39:00Z,walk,shopping,male,Recoleta,Puente Alto,3.025,-180,400k-800k,STOP_4185,SEC_410,2
m00424,u0504,t00424,0,-70.68082554123696,-33.472798205760846,-70.70354565262768,-33.4937827195171,2026-03-04T02:32:00Z,2026-03-04T03:29:00Z,bicycle,transfer,other,Estación Central,Las Condes,4.608,-180,400k-800k,STOP_0165,SEC_050,6
m00425,u0018,t00425,0,-70.61126311582095,-33.34946196401112,-70.64441497814283,-33.363832100768676,2026-03-06T19:06:00Z,2026-03-06T19:33:00Z,motorcycle,Otra actividad,male,Providencia,Pudahuel,3.822,-180,<200k,STOP_3467,SEC_363,5
m00426,u0378,t00426,0,-70.77550679005175,-33.388730976241746,-70.74238866775359,-33.32979989555325,2026-03-06T08:33:00Z,2026-03-06T10:18:00Z,metro,Buscar o Dejar a alguien,unknown,Estación Central,Estación Central,2.64,-180,200k-400k,STOP_4224,SEC_396,1
m00427,u0205,t00427,0,-70.55058164767745,-33.361582602551735,-70.61186433281166,-33.335533871614054,2026-03-05T12:44:00Z,2026-03-05T12:51:00Z,train,health,female,Las Condes,Santiago,4.58,-180,no_income,STOP_4892,SEC_535,8
m00428,u0145,t00428,0,-70.83778129718173,-33.314576907300044,-70.8384858196734,-33.294703540270376,2026-03-01T15:47:00Z,2026-03-01T17:29:00Z,taxi,other,other,Vitacura,Puente Alto,3.863,-180,<200k,STOP_1603,SEC_475,4
m00429,u0202,t00429,0,-70.63855370123372,-33.43063302684163,-70.64917758368227,-33.457505444067536,2026-03-07T15:04:00Z,2026-03-07T15:41:00Z,motorcycle,home,unknown,Santiago,Puente Alto,4.918,-180,<200k,STOP_4281,SEC_041,3
m00430,u0440,t00430,0,-70.47482887831141,-33.416997291385805,-70.43211044350893,-33.40491702175969,2026-03-07T07:54:00Z,2026-03-07T09:38:00Z,train,Buscar o dejar algo,male,Recoleta,Ñuñoa,1.25,-180,400k-800k,STOP_1782,SEC_373,6
m00431,u0042,t00431,0,-70.77831733687273,-33.30020244949012,-70.75505999622231,-33.304195553672464,2026-03-02T22:43:00Z,2026-03-02T22:52:00Z,ride_hailing,Por estudio,other,Las Condes,Las Condes,2.628,-180,<200k,STOP_2298,SEC_270,5
m00432,u0235,t00432,0,-70.68325382730005,-33.4987932516025,-70.67287427569403,-33.536251837604716,2026-03-06T10:51:00Z,2026-03-06T12:00:00Z,bicycle,education,male,Providencia,San Miguel,0.69,-180,400k-800k,STOP_2499,SEC_450,7
m00433,u0190,t00433,0,-70.74219284619001,-33.39995467980932,-70.81865045773367,-33.42869187272769,2026-03-05T01:56:00Z,2026-03-05T03:55:00Z,taxi,Recreación,other,Vitacura,Recoleta,0.528,-180,400k-800k,STOP_0506,SEC_468,3
m00434,u0469,t00434,0,-70.62185517485841,-33.30692801237269,-70.5799271031998,-33.37617727293697,2026-03-01T23:28:00Z,2026-03-02T00:06:00Z,bus,Por trabajo,male,Ñuñoa,Maipú,2.919,-180,<200k,STOP_2206,SEC_444,7
m00435,u0377,t00435,0,-70.63047926920287,-33.37356847329632,-70.6485896419799,-33.36129451632356,2026-03-07T07:05:00Z,2026-03-07T08:46:00Z,bus,Recreación,other,Santiago,Quilicura,4.815,-180,<200k,STOP_4039,SEC_177,3
m00436,u0424,t00436,0,-70.74390449861761,-33.34046688751882,-70.76139320905537,-33.35234275576471,2026-03-05T04:56:00Z,2026-03-05T05:06:00Z,train,Por trabajo,other,Santiago,San Miguel,3.84,-180,400k-800k,STOP_0796,SEC_232,5
m00437,u0551,t00437,0,-70.614426119635,-33.42678986587614,-70.66002629533939,-33.39343321918188,2026-03-06T17:22:00Z,2026-03-06T17:31:00Z,other,transfer,male,Puente Alto,Pudahuel,1.682,-180,400k-800k,STOP_2708,SEC_556,4
m00438,u0343,t00438,0,-70.60921300690346,-33.55024108020853,-70.5835712427558,-33.52275984241915,2026-03-06T01:38:00Z,2026-03-06T03:26:00Z,walk,home,other,Independencia,Puente Alto,3.879,-180,800k+,STOP_3005,SEC_392,2
m00439,u0168,t00439,0,-70.69528955838285,-33.5141130385601,-70.62274719661492,-33.46667747842027,2026-03-07T17:30:00Z,2026-03-07T18:30:00Z,motorcycle,volver a casa,other,Santiago,Vitacura,2.798,-180,800k+,STOP_4012,SEC_210,8
m00440,u0421,t00440,0,-70.56229972545779,-33.58146168991532,-70.5458720228512,-33.5921035259107,2026-03-08T00:42:00Z,2026-03-08T01:59:00Z,scooter,Por estudio,male,Providencia,Vitacura,3.377,-180,200k-400k,STOP_3201,SEC_309,5
m00441,u0368,t00441,0,-70.67925008008235,-33.34059617194226,-70.5933224361452,-33.29727759074408,2026-03-05T18:36:00Z,2026-03-05T18:56:00Z,train,work,unknown,Recoleta,Pudahuel,1.969,-180,no_income,STOP_3471,SEC_240,7
m00442,u0377,t00442,0,-70.70550426085661,-33.40742769378572,-70.65560421283504,-33.36793145738571,2026-03-04T19:32:00Z,2026-03-04T19:50:00Z,bus,errand,other,Puente Alto,Santiago,4.155,-180,<200k,STOP_3790,SEC_145,3
m00443,u0317,t00443,0,-70.79203759598464,-33.58752744072609,-70.74540012909506,-33.62351190175907,2026-03-03T17:27:00Z,2026-03-03T18:58:00Z,ride_hailing,Por trabajo,male,Santiago,Maipú,1.046,-180,<200k,STOP_3442,SEC_409,3
m00444,u0372,t00444,0,-70.6696446492201,-33.516372876162386,-70.67435236364445,-33.54016883020614,2026-03-03T12:23:00Z,2026-03-03T14:15:00Z,walk,health,other,Puente Alto,Estación Central,1.136,-180,no_income,STOP_1634,SEC_193,2
m00445,u0199,t00445,0,-70.55331433078553,-33.46055285559832,-70.54856019044855,-33.44964316443653,2026-03-02T19:11:00Z,2026-03-02T21:09:00Z,taxi,Recreación,male,Pudahuel,Puente Alto,2.477,-180,200k-400k,STOP_0317,SEC_396,5
m00446,u0205,t00446,0,-70.6977190271988,-33.52988528150529,-70.7499842236866,-33.53814221597852,2026-03-01T22:35:00Z,2026-03-01T23:41:00Z,other,health,male,Puente Alto,Providencia,4.783,-180,400k-800k,STOP_3737,SEC_276,2
m00447,u0344,t00447,0,-70.57572869610955,-33.48629643438668,-70.54472193320103,-33.495594136490155,2026-03-08T01:13:00Z,2026-03-08T02:22:00Z,motorcycle,Por trabajo,unknown,Providencia,Recoleta,3.436,-180,200k-400k,STOP_3444,SEC_426,6
m00448,u0448,t00448,0,-70.64791458806518,-33.49063770026944,-70.70851432072506,-33.5117148765678,2026-03-01T19:27:00Z,2026-03-01T21:10:00Z,taxi,shopping,female,Santiago,Independencia,0.923,-180,no_income,STOP_2381,SEC_490,2
m00449,u0078,t00449,0,-70.81900175681919,-33.56964403902016,-70.82029780893888,-33.601199540443034,2026-03-06T12:33:00Z,2026-03-06T14:08:00Z,walk,Recreación,unknown,Vitacura,Puente Alto,3.528,-180,400k-800k,STOP_2131,SEC_432,5
m00450,u0301,t00450,0,-70.66808603174793,-33.344805067702616,-70.63384765805208,-33.3273999331501,2026-03-05T20:33:00Z,2026-03-05T21:38:00Z,bus,Por estudio,other,Providencia,Maipú,4.004,-180,800k+,STOP_3695,SEC_355,8
m00451,u0156,t00451,0,-70.46211735702057,-33.46760185212364,-70.48378897642498,-33.42678015055,2026-03-02T09:46:00Z,2026-03-02T10:38:00Z,other,health,other,Providencia,San Miguel,4.906,-180,no_income,STOP_2562,SEC_561,3
m00452,u0463,t00452,0,-70.71813409582914,-33.31182803661479,-70.73024967721855,-33.29881163305815,2026-03-04T09:42:00Z,2026-03-04T11:19:00Z,bicycle,Comer o Tomar algo,female,Maipú,Las Condes,2.153,-180,200k-400k,STOP_2858,SEC_056,5
m00453,u0041,t00453,0,-70.63825165928598,-33.435713065827365,-70.58557649967628,-33.39915925300917,2026-03-04T23:30:00Z,2026-03-05T00:22:00Z,bicycle,transfer,unknown,Pudahuel,Independencia,1.733,-180,400k-800k,STOP_0670,SEC_225,2
m00454,u0065,t00454,0,-70.70935689614835,-33.530744475326614,-70.69428596812796,-33.527283619436744,2026-03-06T23:22:00Z,2026-03-07T01:06:00Z,car,De compras,unknown,Quilicura,Quilicura,2.014,-180,800k+,STOP_3710,SEC_294,6
m00455,u0004,t00455,0,-70.53398953097026,-33.39128561114647,-70.5774360988816,-33.35341741438712,2026-03-06T20:42:00Z,2026-03-06T21:05:00Z,walk,Recreación,unknown,Maipú,Ñuñoa,4.582,-180,800k+,STOP_1071,SEC_141,5
m00456,u0351,t00456,0,-70.68257594250828,-33.362061260255444,-70.66431212410069,-33.38321129004979,2026-03-02T09:45:00Z,2026-03-02T10:28:00Z,metro,health,female,Vitacura,Estación Central,3.721,-180,800k+,STOP_1234,SEC_029,6
m00457,u0244,t00457,0,-70.6023789489051,-33.38332432408367,-70.60457917173511,-33.4248984826665,2026-03-07T09:02:00Z,2026-03-07T09:44:00Z,bicycle,Al trabajo,other,Independencia,Recoleta,1.641,-180,<200k,STOP_4471,SEC_136,2
m00458,u0067,t00458,0,-70.60656702100864,-33.38372329804304,-70.56982463483419,-33.36135383963741,2026-03-05T12:50:00Z,2026-03-05T13:08:00Z,bus,education,unknown,Puente Alto,San Miguel,4.627,-180,200k-400k,STOP_4093,SEC_449,7
m00459,u0039,t00459,0,-70.53582772651627,-33.495571736907706,-70.5255768093742,-33.48453910893204,2026-03-04T16:17:00Z,2026-03-04T17:38:00Z,motorcycle,health,male,Maipú,Vitacura,2.001,-180,no_income,STOP_3098,SEC_164,8
m00460,u0441,t00460,0,-70.81925635860841,-33.25993081478391,-70.8017962146934,-33.26101599119369,2026-03-06T02:22:00Z,2026-03-06T02:51:00Z,car,education,female,La Florida,Ñuñoa,2.458,-180,no_income,STOP_0594,SEC_374,2
