movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index,mode,purpose,day_type,time_period,user_gender,trip_weight,origin_municipality,destination_municipality,household_id,source_person_id,stage_count,activity_destination,travel_time_min,fare_amount
m00397,u0117,t00397,0,-70.62649576324625,-33.529976978293554,-70.58471608748422,-33.530225374811444,2026-03-01T16:37:00-03:00,2026-03-01T17:41:00-03:00,88b2c546cdfffff,88b2c509edfffff,scooter,work,holiday,afternoon,unknown,1.254,Vitacura,Recoleta,H00485,P00504,1,recreación,64.0,760.0
m00398,u0168,t00398,0,-70.65483016785714,-33.5333270106097,-70.64032644786928,-33.55157444902568,2026-03-07T23:11:00-03:00,2026-03-08T00:25:00-03:00,88b2c5463bfffff,88b2c546e3fffff,car,leisure,holiday,evening,other,2.352,Recoleta,Providencia,H00410,P00018,2,salud,74.0,1520.0
m00399,u0186,t00399,0,-70.61189713352363,-33.3616256627678,-70.64781784366019,-33.34286930485042,2026-03-06T13:26:00-03:00,2026-03-06T13:49:00-03:00,88b2c51965fffff,88b2c5cca1fffff,car,shopping,weekend,afternoon,male,3.731,Estación Central,Santiago,H00148,P00569,3,recreación,23.0,1520.0
m00400,u0598,t00400,0,-70.60922715483618,-33.48298694977638,-70.70676065138736,-33.491363577352736,2026-03-05T21:44:00-03:00,2026-03-05T22:27:00-03:00,88b2c55493fffff,88b2c555bdfffff,other,shopping,weekend,evening,other,2.136,San Miguel,Recoleta,H00142,P00410,3,recreación,43.0,0.0
m00401,u0466,t00401,0,-70.59969931465733,-33.56334736740775,-70.61878415073805,-33.592297749151136,2026-03-05T00:06:00-03:00,2026-03-05T01:34:00-03:00,88b2c54699fffff,88b2c544dbfffff,taxi,errand,weekend,evening,other,3.853,Vitacura,Las Condes,H00133,P00493,2,trabajo,88.0,800.0
m00402,u0192,t00402,0,-70.69734089368238,-33.414494983249355,-70.66690307264713,-33.42283787203899,2026-03-01T21:00:00-03:00,2026-03-01T22:41:00-03:00,88b2c55469fffff,88b2c55455fffff,ride_hailing,work,weekday,morning,female,4.361,Las Condes,Recoleta,H00379,P00286,4,salud,101.0,800.0
m00403,u0583,t00403,0,-70.44788565973663,-33.41293041551739,-70.46200951299333,-33.40615462042789,2026-03-04T03:38:00-03:00,2026-03-04T03:53:00-03:00,88b2c51893fffff,88b2c51895fffff,metro,shopping,holiday,night,male,2.035,Maipú,Santiago,H00403,P00000,4,compra,15.0,1200.0
m00404,u0299,t00404,0,-70.63655688835179,-33.57245722058054,-70.60450975346052,-33.5627106790158,2026-03-06T21:42:00-03:00,2026-03-06T21:55:00-03:00,88b2c546a3fffff,88b2c5469dfffff,motorcycle,health,weekday,night,unknown,4.102,Ñuñoa,Quilicura,H00312,P00531,4,salud,13.0,1200.0
m00405,u0300,t00405,0,-70.84624847526247,-33.43164146276291,-70.84029934822566,-33.37529008880312,2026-03-07T13:50:00-03:00,2026-03-07T15:14:00-03:00,88b2c551b1fffff,88b2c55023fffff,other,work,weekend,afternoon,male,1.071,Pudahuel,Maipú,H00239,P00340,2,recreación,84.0,0.0
m00406,u0260,t00406,0,-70.76023757457662,-33.391153352605734,-70.70871493176614,-33.411220632805836,2026-03-04T09:05:00-03:00,2026-03-04T10:01:00-03:00,88b2c550d1fffff,88b2c5573bfffff,bus,health,holiday,morning,female,2.369,San Miguel,La Florida,H00037,P00022,4,compra,56.0,1520.0
m00407,u0086,t00407,0,-70.83405029890278,-33.4200490838635,-70.84585896718761,-33.42225344371121,2026-03-07T03:00:00-03:00,2026-03-07T04:42:00-03:00,88b2c5519dfffff,88b2c551b9fffff,train,home,holiday,midday,unknown,0.939,Ñuñoa,Maipú,H00501,P00099,1,trabajo,102.0,760.0
m00408,u0560,t00408,0,-70.65826653708487,-33.39944148129909,-70.63956194402216,-33.38665776289451,2026-03-06T16:28:00-03:00,2026-03-06T16:40:00-03:00,88b2c55635fffff,88b2c55615fffff,metro,health,weekend,afternoon,unknown,0.736,Las Condes,Puente Alto,H00396,P00123,4,recreación,12.0,800.0
m00409,u0008,t00409,0,-70.67218052240533,-33.562341527847266,-70.6519451198239,-33.56304421662329,2026-03-01T15:40:00-03:00,2026-03-01T16:25:00-03:00,88b2c54457fffff,88b2c546adfffff,ride_hailing,home,weekday,midday,other,0.79,Puente Alto,San Miguel,H00382,P00225,3,compra,45.0,760.0
m00410,u0104,t00410,0,-70.70684256978994,-33.423516787600306,-70.6467784948847,-33.43853533197996,2026-03-05T14:11:00-03:00,2026-03-05T14:20:00-03:00,88b2c55465fffff,88b2c5541bfffff,walk,work,holiday,night,other,0.971,Las Condes,Independencia,H00062,P00265,3,compra,9.0,0.0
m00411,u0137,t00411,0,-70.45890738875994,-33.47420958075764,-70.52717288101331,-33.52068729604797,2026-03-05T13:30:00-03:00,2026-03-05T14:56:00-03:00,88b2c50ac3fffff,88b2c50833fffff,ride_hailing,shopping,holiday,morning,male,4.261,Independencia,Independencia,H00172,P00256,1,compra,86.0,900.0
m00412,u0167,t00412,0,-70.6051017125923,-33.48862321269797,-70.62343804357442,-33.503948249469566,2026-03-05T01:12:00-03:00,2026-03-05T02:55:00-03:00,88b2c50945fffff,88b2c50967fffff,bicycle,health,weekend,night,male,2.947,Quilicura,Estación Central,H00182,P00520,4,recreación,103.0,0.0
m00413,u0079,t00413,0,-70.58739016385536,-33.380355551246424,-70.55344951963983,-33.41256662362796,2026-03-06T15:44:00-03:00,2026-03-06T16:07:00-03:00,88b2c5193dfffff,88b2c51985fffff,ride_hailing,leisure,weekday,morning,unknown,4.763,Estación Central,Las Condes,H00358,P00565,2,compra,23.0,0.0
m00414,u0010,t00414,0,-70.7531073487942,-33.33165803914606,-70.69127148960305,-33.38345623957978,2026-03-07T11:26:00-03:00,2026-03-07T12:08:00-03:00,88b2c552c1fffff,88b2c55753fffff,bus,errand,weekend,afternoon,unknown,2.921,Ñuñoa,Vitacura,H00472,P00407,3,estudio,42.0,1200.0
m00415,u0406,t00415,0,-70.7599144891331,-33.30645039563198,-70.75031162862741,-33.330320760882095,2026-03-05T02:28:00-03:00,2026-03-05T04:10:00-03:00,88b2c5cd2dfffff,88b2c552c1fffff,taxi,work,weekend,midday,male,3.329,La Florida,Recoleta,H00519,P00380,1,salud,102.0,800.0
m00416,u0581,t00416,0,-70.65631945009031,-33.344815370279534,-70.66802761666717,-33.37622812190253,2026-03-03T11:49:00-03:00,2026-03-03T11:58:00-03:00,88b2c5cd9bfffff,88b2c55663fffff,motorcycle,shopping,holiday,afternoon,male,1.33,San Miguel,Maipú,H00313,P00518,4,salud,9.0,900.0
m00417,u0073,t00417,0,-70.64269928603477,-33.45877873453042,-70.6124145512878,-33.44126513817163,2026-03-08T03:08:00-03:00,2026-03-08T05:02:00-03:00,88b2c5548dfffff,88b2c556b1fffff,walk,transfer,holiday,night,female,2.933,La Florida,Vitacura,H00218,P00160,2,trabajo,114.0,1520.0
m00418,u0177,t00418,0,-70.84563115671145,-33.421782386957894,-70.81088304970218,-33.40374963183547,2026-03-07T23:53:00-03:00,2026-03-08T01:40:00-03:00,88b2c551b9fffff,88b2c550adfffff,bus,home,weekday,afternoon,female,2.234,La Florida,Independencia,H00244,P00334,4,compra,107.0,0.0
m00419,u0303,t00419,0,-70.67803070228496,-33.38865417025726,-70.69241716943165,-33.415770548944685,2026-03-06T01:15:00-03:00,2026-03-06T01:37:00-03:00,88b2c55625fffff,88b2c55469fffff,bus,leisure,weekday,midday,male,4.691,Ñuñoa,Las Condes,H00441,P00385,4,salud,22.0,1200.0
m00420,u0556,t00420,0,-70.65859279171265,-33.44030576405605,-70.64538049922555,-33.44811262297294,2026-03-05T17:37:00-03:00,2026-03-05T17:57:00-03:00,88b2c55411fffff,88b2c554c5fffff,taxi,shopping,holiday,morning,other,4.703,Providencia,Las Condes,H00190,P00171,3,recreación,20.0,0.0
m00421,u0416,t00421,0,-70.68151491657711,-33.439538864967076,-70.63429382608064,-33.49528614483045,2026-03-01T23:29:00-03:00,2026-03-02T00:53:00-03:00,88b2c55407fffff,88b2c554b3fffff,bus,home,weekday,afternoon,other,1.393,Puente Alto,Independencia,H00249,P00571,1,estudio,84.0,1200.0
m00422,u0459,t00422,0,-70.74133904123467,-33.38409974944991,-70.66572068150369,-33.39892994795539,2026-03-04T01:28:00-03:00,2026-03-04T01:34:00-03:00,88b2c55767fffff,88b2c55623fffff,metro,leisure,weekend,night,unknown,3.291,Providencia,Pudahuel,H00471,P00141,2,compra,6.0,760.0
m00423,u0348,t00423,0,-70.71395351819211,-33.45474261168208,-70.6842493198227,-33.44277315466101,2026-03-02T15:18:00-03:00,2026-03-02T16:21:00-03:00,88b2c55513fffff,88b2c5543dfffff,taxi,home,weekday,midday,male,3.372,Santiago,Santiago,H00325,P00035,3,recreación,63.0,0.0
m00424,u0250,t00424,0,-70.67768591935727,-33.50834295490989,-70.67592036349065,-33.48359481822147,2026-03-04T20:30:00-03:00,2026-03-04T20:42:00-03:00,88b2c5466bfffff,88b2c55599fffff,walk,shopping,weekend,midday,female,3.031,San Miguel,Recoleta,H00280,P00194,3,compra,12.0,760.0
m00425,u0119,t00425,0,-70.650919997639,-33.483157845266874,-70.65308300468051,-33.50454925771761,2026-03-07T00:48:00-03:00,2026-03-07T01:54:00-03:00,88b2c554a3fffff,88b2c54643fffff,train,work,weekend,night,unknown,1.059,Vitacura,San Miguel,H00440,P00489,3,compra,66.0,800.0
m00426,u0518,t00426,0,-70.59952084174493,-33.3992871697813,-70.57722497945718,-33.367731523965475,2026-03-02T19:43:00-03:00,2026-03-02T20:28:00-03:00,88b2c556cbfffff,88b2c5190bfffff,taxi,health,weekday,evening,unknown,3.443,San Miguel,Estación Central,H00173,P00224,1,trabajo,45.0,1200.0
m00427,u0482,t00427,0,-70.55191437950491,-33.449760536704005,-70.55654129320409,-33.49523129434941,2026-03-08T05:27:00-03:00,2026-03-08T06:53:00-03:00,88b2c50b51fffff,88b2c50867fffff,bus,home,weekend,morning,other,4.096,Santiago,Pudahuel,H00036,P00130,3,trabajo,86.0,1200.0
m00428,u0015,t00428,0,-70.68943477235273,-33.422783201850535,-70.68184915239183,-33.460212035824846,2026-03-02T03:45:00-03:00,2026-03-02T05:31:00-03:00,88b2c55463fffff,88b2c55437fffff,other,home,weekend,night,female,2.054,Quilicura,Vitacura,H00473,P00523,1,salud,106.0,1200.0
m00429,u0429,t00429,0,-70.70561561961154,-33.39639366062383,-70.74793067019277,-33.37510380465469,2026-03-01T22:31:00-03:00,2026-03-01T23:32:00-03:00,88b2c55703fffff,88b2c552b3fffff,motorcycle,errand,weekday,midday,male,2.815,Independencia,Santiago,H00272,P00091,2,recreación,61.0,0.0
m00430,u0050,t00430,0,-70.61623443264656,-33.479987317031814,-70.56435214478692,-33.429853680174915,2026-03-08T01:42:00-03:00,2026-03-08T03:00:00-03:00,88b2c55491fffff,88b2c50b49fffff,ride_hailing,other,holiday,evening,other,1.023,Maipú,Pudahuel,H00195,P00095,1,salud,78.0,1520.0
m00431,u0443,t00431,0,-70.59891550835891,-33.38950014690962,-70.64452289744486,-33.37469718726411,2026-03-01T22:51:00-03:00,2026-03-02T00:05:00-03:00,88b2c51935fffff,88b2c55609fffff,walk,home,holiday,afternoon,unknown,4.688,Ñuñoa,Maipú,H00057,P00539,3,salud,74.0,800.0
m00432,u0495,t00432,0,-70.70342004332589,-33.41969259172333,-70.72070451374401,-33.420902863319355,2026-03-06T09:30:00-03:00,2026-03-06T11:28:00-03:00,88b2c55465fffff,88b2c55737fffff,train,errand,weekend,afternoon,other,0.993,Vitacura,San Miguel,H00555,P00192,3,salud,118.0,0.0
m00433,u0078,t00433,0,-70.58096065230338,-33.54878504695292,-70.5770569218693,-33.61464055934859,2026-03-06T14:14:00-03:00,2026-03-06T14:45:00-03:00,88b2c509adfffff,88b2c5733bfffff,walk,transfer,weekday,evening,male,1.438,La Florida,Vitacura,H00435,P00001,4,estudio,31.0,1520.0
m00434,u0260,t00434,0,-70.5620414658844,-33.3346156167051,-70.48240199068886,-33.39528902838641,2026-03-03T13:27:00-03:00,2026-03-03T13:59:00-03:00,88b2c51b3dfffff,88b2c51881fffff,taxi,education,weekend,night,male,1.843,Providencia,Vitacura,H00164,P00260,2,compra,32.0,1200.0
m00435,u0074,t00435,0,-70.53083135343412,-33.49005957950055,-70.54773867282822,-33.48617729339367,2026-03-01T16:48:00-03:00,2026-03-01T17:36:00-03:00,88b2c50809fffff,88b2c50861fffff,motorcycle,errand,weekend,midday,male,4.216,Ñuñoa,Ñuñoa,H00364,P00444,1,estudio,48.0,0.0
m00436,u0340,t00436,0,-70.48216790932801,-33.58240762745482,-70.50880854188642,-33.59314950754196,2026-03-03T09:49:00-03:00,2026-03-03T11:18:00-03:00,88b2c50d2dfffff,88b2c57203fffff,walk,transfer,weekend,morning,female,3.653,Ñuñoa,Ñuñoa,H00278,P00454,1,estudio,89.0,800.0
m00437,u0556,t00437,0,-70.74664161386595,-33.53360349676691,-70.7686742905593,-33.56677855223147,2026-03-01T17:31:00-03:00,2026-03-01T19:15:00-03:00,88b2c54729fffff,88b2c5456bfffff,taxi,leisure,weekend,afternoon,female,0.532,Puente Alto,Pudahuel,H00196,P00052,4,compra,104.0,1520.0
m00438,u0048,t00438,0,-70.65861017906674,-33.531683612854266,-70.59225429236228,-33.529717635429364,2026-03-05T22:56:00-03:00,2026-03-05T23:32:00-03:00,88b2c54639fffff,88b2c50933fffff,other,education,holiday,evening,unknown,1.326,Maipú,Vitacura,H00186,P00168,4,salud,36.0,1200.0
m00439,u0238,t00439,0,-70.65887223033813,-33.4458261345074,-70.77136611007838,-33.442372193482164,2026-03-07T11:19:00-03:00,2026-03-07T11:36:00-03:00,88b2c55417fffff,88b2c5552dfffff,bicycle,leisure,weekday,night,male,3.876,San Miguel,Recoleta,H00045,P00370,1,recreación,17.0,760.0
m00440,u0583,t00440,0,-70.66980735685324,-33.4719080404437,-70.70991687733918,-33.443575564387494,2026-03-08T05:30:00-03:00,2026-03-08T06:44:00-03:00,88b2c554adfffff,88b2c55425fffff,motorcycle,leisure,weekday,night,unknown,2.317,Maipú,Santiago,H00584,P00396,3,estudio,74.0,1200.0
m00441,u0180,t00441,0,-70.72492629196101,-33.47694655741125,-70.61567474359462,-33.472848488920874,2026-03-06T20:28:00-03:00,2026-03-06T21:41:00-03:00,88b2c555e7fffff,88b2c55499fffff,scooter,errand,weekday,evening,male,0.618,Recoleta,Las Condes,H00555,P00372,2,estudio,73.0,760.0
m00442,u0079,t00442,0,-70.80855620032311,-33.400423842761406,-70.78492091738345,-33.363572011711376,2026-03-06T16:08:00-03:00,2026-03-06T16:56:00-03:00,88b2c550e7fffff,88b2c552a5fffff,bicycle,shopping,weekday,midday,unknown,4.838,La Florida,Pudahuel,H00522,P00202,2,trabajo,48.0,800.0
m00443,u0293,t00443,0,-70.6507320553971,-33.422809971104584,-70.69497145337067,-33.42257015021812,2026-03-07T10:06:00-03:00,2026-03-07T10:32:00-03:00,88b2c55453fffff,88b2c55461fffff,scooter,other,holiday,morning,female,1.181,Estación Central,Pudahuel,H00189,P00517,3,recreación,26.0,760.0
m00444,u0305,t00444,0,-70.73683556595479,-33.42471617034846,-70.73851228524178,-33.42817622019268,2026-03-06T15:20:00-03:00,2026-03-06T17:02:00-03:00,88b2c55543fffff,88b2c55543fffff,ride_hailing,transfer,holiday,night,female,2.797,Quilicura,Vitacura,H00598,P00046,4,salud,102.0,1200.0
m00445,u0397,t00445,0,-70.65140065192523,-33.41721372341371,-70.64870246928251,-33.38528435782629,2026-03-05T19:17:00-03:00,2026-03-05T20:59:00-03:00,88b2c55451fffff,88b2c55603fffff,metro,other,weekend,morning,other,1.617,Maipú,San Miguel,H00165,P00493,1,estudio,102.0,1520.0
m00446,u0188,t00446,0,-70.73940435416988,-33.400709226559826,-70.70555934433365,-33.43006245296107,2026-03-08T05:22:00-03:00,2026-03-08T06:52:00-03:00,88b2c55721fffff,88b2c5542dfffff,bus,leisure,holiday,night,unknown,3.819,Santiago,Puente Alto,H00494,P00563,4,recreación,90.0,0.0
m00447,u0573,t00447,0,-70.76996583458443,-33.6186362673422,-70.69638575447152,-33.53420284374421,2026-03-03T12:11:00-03:00,2026-03-03T13:22:00-03:00,88b2c54ed5fffff,88b2c54625fffff,metro,shopping,weekday,morning,female,3.995,Recoleta,Providencia,H00060,P00411,1,salud,71.0,900.0
m00448,u0312,t00448,0,-70.6365701639623,-33.47915506018116,-70.62102809671113,-33.467897335836156,2026-03-04T03:20:00-03:00,2026-03-04T03:55:00-03:00,88b2c554b9fffff,88b2c554d7fffff,bus,home,weekday,night,other,2.287,Maipú,Pudahuel,H00186,P00257,3,compra,35.0,760.0
m00449,u0171,t00449,0,-70.64490784731935,-33.62441680515916,-70.66649937943987,-33.61299192757403,2026-03-07T14:15:00-03:00,2026-03-07T15:06:00-03:00,88b2c544bbfffff,88b2c544a9fffff,car,work,holiday,night,female,3.463,Vitacura,Estación Central,H00346,P00228,1,estudio,51.0,1200.0
m00450,u0576,t00450,0,-70.6020718028679,-33.44711520585618,-70.57058842518397,-33.431362326637,2026-03-03T10:15:00-03:00,2026-03-03T10:27:00-03:00,88b2c50b65fffff,88b2c50b4dfffff,train,other,weekend,evening,other,4.591,Puente Alto,Santiago,H00580,P00261,1,compra,12.0,0.0
m00451,u0554,t00451,0,-70.44141362335823,-33.45037063777795,-70.46934373123274,-33.394056543518005,2026-03-03T08:11:00-03:00,2026-03-03T08:44:00-03:00,88b2c5013dfffff,88b2c5188bfffff,bicycle,shopping,weekend,afternoon,other,4.167,Maipú,La Florida,H00159,P00099,1,trabajo,33.0,800.0
m00452,u0299,t00452,0,-70.63227104687891,-33.366357418016825,-70.67360454671848,-33.342582195666644,2026-03-02T07:33:00-03:00,2026-03-02T08:29:00-03:00,88b2c5565dfffff,88b2c5cd9dfffff,bus,home,holiday,evening,other,2.367,Maipú,Maipú,H00259,P00133,4,trabajo,56.0,760.0
m00453,u0014,t00453,0,-70.61149182329359,-33.354989248582314,-70.68188817817185,-33.40314092795243,2026-03-03T04:17:00-03:00,2026-03-03T05:12:00-03:00,88b2c5196dfffff,88b2c5544dfffff,bicycle,education,weekday,morning,male,2.487,Vitacura,Pudahuel,H00505,P00381,3,recreación,55.0,1520.0
m00454,u0358,t00454,0,-70.76775613288673,-33.43377799613982,-70.83036126866675,-33.39167388459679,2026-03-05T09:43:00-03:00,2026-03-05T09:57:00-03:00,88b2c55567fffff,88b2c55037fffff,metro,home,holiday,morning,male,4.491,Providencia,Pudahuel,H00283,P00330,3,estudio,14.0,0.0
m00455,u0333,t00455,0,-70.78869074405364,-33.49002888619175,-70.82454855029862,-33.5002557835751,2026-03-07T10:54:00-03:00,2026-03-07T12:49:00-03:00,88b2c542a9fffff,88b2c5400bfffff,walk,errand,holiday,morning,other,0.655,Estación Central,Ñuñoa,H00409,P00298,1,trabajo,115.0,900.0
m00456,u0088,t00456,0,-70.50171705532266,-33.411187110996345,-70.5488286460307,-33.407972458811166,2026-03-02T04:53:00-03:00,2026-03-02T05:28:00-03:00,88b2c518a7fffff,88b2c51985fffff,scooter,health,weekend,midday,male,0.603,Ñuñoa,Estación Central,H00250,P00284,4,recreación,35.0,0.0
m00457,u0380,t00457,0,-70.75234797799332,-33.492233410985946,-70.73981851689834,-33.530611030151206,2026-03-06T00:22:00-03:00,2026-03-06T01:25:00-03:00,88b2c5429dfffff,88b2c54705fffff,car,shopping,weekend,night,other,1.426,Quilicura,Providencia,H00002,P00046,4,recreación,63.0,900.0
m00458,u0504,t00458,0,-70.76439440714687,-33.45011141211547,-70.81237048017982,-33.43432535157175,2026-03-06T14:44:00-03:00,2026-03-06T15:42:00-03:00,88b2c55521fffff,88b2c54245fffff,bus,leisure,weekday,morning,female,4.224,San Miguel,Pudahuel,H00169,P00520,2,recreación,58.0,1200.0
m00459,u0063,t00459,0,-70.66390989212165,-33.37110909464314,-70.78965654420264,-33.39065032334516,2026-03-07T12:28:00-03:00,2026-03-07T13:26:00-03:00,88b2c5566bfffff,88b2c550ebfffff,walk,errand,weekday,evening,male,1.189,San Miguel,Pudahuel,H00339,P00573,4,trabajo,58.0,1200.0
m00460,u0433,t00460,0,-70.66901924133774,-33.49462170767916,-70.71077571232131,-33.491616618539354,2026-03-06T12:00:00-03:00,2026-03-06T13:42:00-03:00,88b2c5464dfffff,88b2c555bdfffff,scooter,other,weekday,morning,female,1.784,Las Condes,Las Condes,H00011,P00147,1,recreación,102.0,0.0
m00461,u0084,t00461,0,-70.75025065064433,-33.385545708860604,-70.76912503655319,-33.39406867902143,2026-03-02T08:11:00-03:00,2026-03-02T09:41:00-03:00,88b2c550dbfffff,88b2c550d5fffff,motorcycle,leisure,holiday,afternoon,female,3.331,Pudahuel,Independencia,H00139,P00188,2,estudio,90.0,1200.0
m00462,u0449,t00462,0,-70.6904973218713,-33.39580789050462,-70.71471530138618,-33.33805750645254,2026-03-04T16:08:00-03:00,2026-03-04T17:52:00-03:00,88b2c55719fffff,88b2c5cde7fffff,metro,home,weekday,morning,male,1.329,Independencia,Ñuñoa,H00571,P00378,1,trabajo,104.0,760.0
m00463,u0251,t00463,0,-70.53706242823499,-33.52638334537047,-70.47628144106262,-33.4669155363661,2026-03-07T21:59:00-03:00,2026-03-07T22:47:00-03:00,88b2c50837fffff,88b2c50ac5fffff,other,education,weekday,evening,male,1.864,La Florida,Ñuñoa,H00009,P00001,1,recreación,48.0,1200.0
m00464,u0003,t00464,0,-70.74059936088318,-33.37208846974261,-70.76514106325475,-33.370693074636165,2026-03-07T14:36:00-03:00,2026-03-07T15:11:00-03:00,88b2c5576dfffff,88b2c552b5fffff,ride_hailing,leisure,weekday,afternoon,female,2.601,La Florida,Providencia,H00148,P00061,4,estudio,35.0,1520.0
m00465,u0579,t00465,0,-70.79936724843661,-33.39411469237028,-70.76413030990864,-33.392195361029216,2026-03-05T12:56:00-03:00,2026-03-05T13:50:00-03:00,88b2c550e3fffff,88b2c550d1fffff,taxi,errand,weekday,evening,female,1.526,Recoleta,Pudahuel,H00371,P00541,2,salud,54.0,0.0
m00466,u0099,t00466,0,-70.56574063791001,-33.44184592901019,-70.56649994189725,-33.45304921800068,2026-03-07T23:48:00-03:00,2026-03-08T00:57:00-03:00,88b2c50b43fffff,88b2c50b09fffff,motorcycle,leisure,weekday,midday,unknown,4.966,La Florida,Quilicura,H00337,P00103,3,trabajo,69.0,800.0
m00467,u0357,t00467,0,-70.6107703088062,-33.510985876642216,-70.61246249783309,-33.47780568789713,2026-03-05T22:13:00-03:00,2026-03-05T22:56:00-03:00,88b2c50905fffff,88b2c55491fffff,train,shopping,weekday,evening,other,1.236,Estación Central,San Miguel,H00122,P00346,4,trabajo,43.0,1520.0
m00468,u0108,t00468,0,-70.72205186206486,-33.51873648148605,-70.75546707361877,-33.52860407759605,2026-03-01T16:54:00-03:00,2026-03-01T17:51:00-03:00,88b2c54743fffff,88b2c54767fffff,bicycle,home,holiday,morning,other,4.325,Santiago,Pudahuel,H00035,P00529,4,recreación,57.0,0.0
m00469,u0559,t00469,0,-70.81821670161268,-33.493013006152246,-70.82056800767592,-33.505653124391614,2026-03-07T15:33:00-03:00,2026-03-07T15:55:00-03:00,88b2c54055fffff,88b2c5401dfffff,bicycle,transfer,holiday,midday,other,2.615,Ñuñoa,Maipú,H00539,P00439,2,compra,22.0,760.0
m00470,u0442,t00470,0,-70.73446233564385,-33.40659244293665,-70.76506618071976,-33.3772346570267,2026-03-02T10:14:00-03:00,2026-03-02T11:26:00-03:00,88b2c55723fffff,88b2c552b7fffff,scooter,transfer,weekend,night,female,1.081,Quilicura,San Miguel,H00330,P00163,2,recreación,72.0,900.0
m00471,u0482,t00471,0,-70.66547044368492,-33.526450013392115,-70.65866947111473,-33.54259898625161,2026-03-03T21:57:00-03:00,2026-03-03T23:24:00-03:00,88b2c54607fffff,88b2c54633fffff,scooter,health,holiday,night,other,1.033,Quilicura,Quilicura,H00344,P00091,1,trabajo,87.0,1520.0
