movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index
m00446,u0188,t00446,0,-70.73940435416988,-33.400709226559826,-70.70555934433365,-33.43006245296107,2026-03-08T05:22:00Z,2026-03-08T06:52:00Z,88b2c55721fffff,88b2c5542dfffff
m00447,u0573,t00447,0,-70.76996583458443,-33.6186362673422,-70.69638575447152,-33.53420284374421,2026-03-03T12:11:00Z,2026-03-03T13:22:00Z,88b2c54ed5fffff,88b2c54625fffff
m00448,u0312,t00448,0,-70.6365701639623,-33.47915506018116,-70.62102809671113,-33.467897335836156,2026-03-04T03:20:00Z,2026-03-04T03:55:00Z,88b2c554b9fffff,88b2c554d7fffff
m00449,u0171,t00449,0,-70.64490784731935,-33.62441680515916,-70.66649937943987,-33.61299192757403,2026-03-07T14:15:00Z,2026-03-07T15:06:00Z,88b2c544bbfffff,88b2c544a9fffff
m00450,u0576,t00450,0,-70.6020718028679,-33.44711520585618,-70.57058842518397,-33.431362326637,2026-03-03T10:15:00Z,2026-03-03T10:27:00Z,88b2c50b65fffff,88b2c50b4dfffff
m00451,u0554,t00451,0,-70.44141362335823,-33.45037063777795,-70.46934373123274,-33.394056543518005,2026-03-03T08:11:00Z,2026-03-03T08:44:00Z,88b2c5013dfffff,88b2c5188bfffff
m00452,u0299,t00452,0,-70.63227104687891,-33.366357418016825,-70.67360454671848,-33.342582195666644,2026-03-02T07:33:00Z,2026-03-02T08:29:00Z,88b2c5565dfffff,88b2c5cd9dfffff
m00453,u0014,t00453,0,-70.61149182329359,-33.354989248582314,-70.68188817817185,-33.40314092795243,2026-03-03T04:17:00Z,2026-03-03T05:12:00Z,88b2c5196dfffff,88b2c5544dfffff
m00454,u0358,t00454,0,-70.76775613288673,-33.43377799613982,-70.83036126866675,-33.39167388459679,2026-03-05T09:43:00Z,2026-03-05T09:57:00Z,88b2c55567fffff,88b2c55037fffff
m00455,u0333,t00455,0,-70.78869074405364,-33.49002888619175,-70.82454855029862,-33.5002557835751,2026-03-07T10:54:00Z,2026-03-07T12:49:00Z,88b2c542a9fffff,88b2c5400bfffff
m00456,u0088,t00456,0,-70.50171705532266,-33.411187110996345,-70.5488286460307,-33.407972458811166,2026-03-02T04:53:00Z,2026-03-02T05:28:00Z,88b2c518a7fffff,88b2c51985fffff
m00457,u0380,t00457,0,-70.75234797799332,-33.492233410985946,-70.73981851689834,-33.530611030151206,2026-03-06T00:22:00Z,2026-03-06T01:25:00Z,88b2c5429dfffff,88b2c54705fffff
m00458,u0504,t00458,0,-70.76439440714687,-33.45011141211547,-70.81237048017982,-33.43432535157175,2026-03-06T14:44:00Z,2026-03-06T15:42:00Z,88b2c55521fffff,88b2c54245fffff
m00459,u0063,t00459,0,-70.66390989212165,-33.37110909464314,-70.78965654420264,-33.39065032334516,2026-03-07T12:28:00Z,2026-03-07T13:26:00Z,88b2c5566bfffff,88b2c550ebfffff
m00460,u0433,t00460,0,-70.66901924133774,-33.49462170767916,-70.71077571232131,-33.491616618539354,2026-03-06T12:00:00Z,2026-03-06T13:42:00Z,88b2c5464dfffff,88b2c555bdfffff
m00461,u0084,t00461,0,-70.75025065064433,-33.385545708860604,-70.76912503655319,-33.39406867902143,2026-03-02T08:11:00Z,2026-03-02T09:41:00Z,88b2c550dbfffff,88b2c550d5fffff
m00462,u0449,t00462,0,-70.6904973218713,-33.39580789050462,-70.71471530138618,-33.33805750645254,2026-03-04T16:08:00Z,2026-03-04T17:52:00Z,88b2c55719fffff,88b2c5cde7fffff
m00463,u0251,t00463,0,-70.53706242823499,-33.52638334537047,-70.47628144106262,-33.4669155363661,2026-03-07T21:59:00Z,2026-03-07T22:47:00Z,88b2c50837fffff,88b2c50ac5fffff
m00464,u0003,t00464,0,-70.74059936088318,-33.37208846974261,-70.76514106325475,-33.370693074636165,2026-03-07T14:36:00Z,2026-03-07T15:11:00Z,88b2c5576dfffff,88b2c552b5fffff
m00465,u0579,t00465,0,-70.79936724843661,-33.39411469237028,-70.76413030990864,-33.392195361029216,2026-03-05T12:56:00Z,2026-03-05T13:50:00Z,88b2c550e3fffff,88b2c550d1fffff
m00466,u0099,t00466,0,-70.56574063791001,-33.44184592901019,-70.56649994189725,-33.45304921800068,2026-03-07T23:48:00Z,2026-03-08T00:57:00Z,88b2c50b43fffff,88b2c50b09fffff
m00467,u0357,t00467,0,-70.6107703088062,-33.510985876642216,-70.61246249783309,-33.47780568789713,2026-03-05T22:13:00Z,2026-03-05T22:56:00Z,88b2c50905fffff,88b2c55491fffff
m00468,u0108,t00468,0,-70.72205186206486,-33.51873648148605,-70.75546707361877,-33.52860407759605,2026-03-01T16:54:00Z,2026-03-01T17:51:00Z,88b2c54743fffff,88b2c54767fffff
m00469,u0559,t00469,0,-70.81821670161268,-33.493013006152246,-70.82056800767592,-33.505653124391614,2026-03-07T15:33:00Z,2026-03-07T15:55:00Z,88b2c54055fffff,88b2c5401dfffff
m00470,u0442,t00470,0,-70.73446233564385,-33.40659244293665,-70.76506618071976,-33.3772346570267,2026-03-02T10:14:00Z,2026-03-02T11:26:00Z,88b2c55723fffff,88b2c552b7fffff
m00471,u0482,t00471,0,-70.66547044368492,-33.526450013392115,-70.65866947111473,-33.54259898625161,2026-03-03T21:57:00Z,2026-03-03T23:24:00Z,88b2c54607fffff,88b2c54633fffff
m00472,u0259,t00472,0,-70.54343279101161,-33.414999020110415,-70.55288277631657,-33.41613167114387,2026-03-02T22:00:00Z,2026-03-02T23:05:00Z,88b2c51987fffff,88b2c519abfffff
m00473,u0280,t00473,0,-70.76365819748696,-33.549340442310275,-70.80144331481462,-33.596779765755606,2026-03-06T06:53:00Z,2026-03-06T08:38:00Z,88b2c5409bfffff,88b2c54e11fffff
m00474,u0380,t00474,0,-70.66845198815115,-33.46632548675511,-70.62877621456312,-33.44519977640142,2026-03-01T11:02:00Z,2026-03-01T13:01:00Z,88b2c555dbfffff,88b2c554cbfffff
m00475,u0470,t00475,0,-70.5924855340105,-33.44122817963408,-70.57541191480965,-33.38300217145863,2026-03-05T17:34:00Z,2026-03-05T19:23:00Z,88b2c50b6dfffff,88b2c5193bfffff
m00476,u0508,t00476,0,-70.8981267340122,-33.25438958839529,-70.91604924337788,-33.2327528272113,2026-03-07T07:12:00Z,2026-03-07T07:27:00Z,88b2c426c9fffff,88b2c42651fffff
m00477,u0010,t00477,0,-70.5566213832061,-33.560185252441634,-70.5508016613247,-33.51633127741521,2026-03-06T18:20:00Z,2026-03-06T20:06:00Z,88b2c509b9fffff,88b2c509c9fffff
m00478,u0398,t00478,0,-70.77824505722064,-33.332238834680794,-70.78159795808072,-33.35762189876611,2026-03-03T09:34:00Z,2026-03-03T10:17:00Z,88b2c55217fffff,88b2c552adfffff
m00479,u0065,t00479,0,-70.6268004506543,-33.43801260688102,-70.66150408814484,-33.43092287842017,2026-03-07T12:41:00Z,2026-03-07T13:37:00Z,88b2c556a3fffff,88b2c5541dfffff
m00480,u0172,t00480,0,-70.63533168503892,-33.417106246558724,-70.63251183587808,-33.4454010442898,2026-03-03T18:49:00Z,2026-03-03T19:41:00Z,88b2c556e7fffff,88b2c554c1fffff
m00481,u0497,t00481,0,-70.5515413608536,-33.440532166928946,-70.5763818310459,-33.44736513329639,2026-03-06T00:15:00Z,2026-03-06T00:52:00Z,88b2c50b5dfffff,88b2c50b47fffff
m00482,u0150,t00482,0,-70.60490756191064,-33.414421854544386,-70.64270491533544,-33.391255510223814,2026-03-04T19:07:00Z,2026-03-04T20:52:00Z,88b2c55689fffff,88b2c55615fffff
m00483,u0478,t00483,0,-70.897729049173,-33.462294808348965,-70.96263974238366,-33.459240189955864,2026-03-01T17:21:00Z,2026-03-01T18:39:00Z,88b2c54367fffff,88b2c558e9fffff
m00484,u0277,t00484,0,-70.7384779247156,-33.3336759854834,-70.75282221885715,-33.37605521616144,2026-03-01T06:29:00Z,2026-03-01T08:25:00Z,88b2c552ddfffff,88b2c552b3fffff
m00485,u0139,t00485,0,-70.64617948706467,-33.48651769153798,-70.62350066068132,-33.525968564704115,2026-03-02T12:46:00Z,2026-03-02T14:40:00Z,88b2c554b5fffff,88b2c50927fffff
m00486,u0200,t00486,0,-70.67949798861197,-33.359421234225664,-70.70728436274713,-33.400856152170384,2026-03-07T19:01:00Z,2026-03-07T19:54:00Z,88b2c5cdbbfffff,88b2c55715fffff
m00487,u0318,t00487,0,-70.61223892702432,-33.501549369617045,-70.511410579338,-33.486805791918854,2026-03-07T22:16:00Z,2026-03-07T23:44:00Z,88b2c50963fffff,88b2c50851fffff
m00488,u0459,t00488,0,-70.58106334443302,-33.454820147712105,-70.5456359182869,-33.39290331164241,2026-03-04T02:53:00Z,2026-03-04T03:55:00Z,88b2c50b63fffff,88b2c519c7fffff
m00489,u0363,t00489,0,-70.59915482635702,-33.53575700418322,-70.5469816210506,-33.49488325686321,2026-03-08T00:43:00Z,2026-03-08T01:44:00Z,88b2c50937fffff,88b2c50863fffff
m00490,u0559,t00490,0,-70.68142749425544,-33.4135981023722,-70.64961777377249,-33.47047765834658,2026-03-01T14:18:00Z,2026-03-01T15:48:00Z,88b2c55445fffff,88b2c55485fffff
m00491,u0520,t00491,0,-70.84463370111204,-33.33438992344588,-70.7705191021145,-33.29175764530379,2026-03-08T00:31:00Z,2026-03-08T01:55:00Z,88b2c55311fffff,88b2c55259fffff
m00492,u0452,t00492,0,-70.70554812488548,-33.45618849438567,-70.73702820422439,-33.42809648187523,2026-03-02T20:47:00Z,2026-03-02T22:36:00Z,88b2c555cdfffff,88b2c55543fffff
m00493,u0361,t00493,0,-70.6183631851861,-33.46575085589632,-70.72079268061245,-33.51210985426218,2026-03-01T12:10:00Z,2026-03-01T13:43:00Z,88b2c554d7fffff,88b2c54743fffff
m00494,u0173,t00494,0,-70.76904472525504,-33.53916935704544,-70.78688974958916,-33.54826540554675,2026-03-06T13:19:00Z,2026-03-06T14:35:00Z,88b2c540d3fffff,88b2c54083fffff
m00495,u0247,t00495,0,-70.59687252698784,-33.468343412284185,-70.57454378396594,-33.43547773993931,2026-03-03T22:15:00Z,2026-03-04T00:05:00Z,88b2c50b21fffff,88b2c50b4dfffff
m00496,u0071,t00496,0,-70.56916067027326,-33.57742354077772,-70.56309999140335,-33.56091053544968,2026-03-03T07:06:00Z,2026-03-03T07:22:00Z,88b2c5734bfffff,88b2c509bdfffff
m00497,u0224,t00497,0,-70.6473133023704,-33.52303023893751,-70.63629439793169,-33.56230309050915,2026-03-06T13:37:00Z,2026-03-06T15:09:00Z,88b2c5461dfffff,88b2c54685fffff
m00498,u0555,t00498,0,-70.96637798663123,-33.43185711631127,-70.91354158652443,-33.41353485163739,2026-03-03T13:57:00Z,2026-03-03T14:47:00Z,88b2c55857fffff,88b2c55a89fffff
m00499,u0255,t00499,0,-70.78780883627118,-33.34447894418069,-70.77252653329268,-33.40860396206311,2026-03-06T12:29:00Z,2026-03-06T13:23:00Z,88b2c552e5fffff,88b2c55083fffff
m00500,u0068,t00500,0,-70.47138108414438,-33.22526313110164,-70.43942456704075,-33.23194779637436,2026-03-02T14:48:00Z,2026-03-02T16:22:00Z,88b2c5c41bfffff,88b2c5c6b7fffff
m00501,u0391,t00501,0,-70.71465377930284,-33.496926806805675,-70.75223628897695,-33.462788103723675,2026-03-01T20:25:00Z,2026-03-01T21:01:00Z,88b2c555b5fffff,88b2c55535fffff
m00502,u0577,t00502,0,-70.8584143223129,-33.33517598746837,-70.90223006988154,-33.33462416100123,2026-03-03T12:35:00Z,2026-03-03T14:21:00Z,88b2c55339fffff,88b2c42499fffff
m00503,u0520,t00503,0,-70.53647526116897,-33.43049980156787,-70.47191070424799,-33.445467928066726,2026-03-05T12:23:00Z,2026-03-05T13:25:00Z,88b2c519b3fffff,88b2c50125fffff
m00504,u0164,t00504,0,-70.65866444084563,-33.46209981173971,-70.65462837943974,-33.43541942412654,2026-03-02T19:47:00Z,2026-03-02T20:32:00Z,88b2c554e1fffff,88b2c55411fffff
m00505,u0272,t00505,0,-70.54950595110422,-33.41539244386191,-70.57443511844207,-33.38614988940932,2026-03-02T06:00:00Z,2026-03-02T06:42:00Z,88b2c51987fffff,88b2c5193bfffff
m00506,u0318,t00506,0,-70.63230413247805,-33.445046681305605,-70.65715991221994,-33.4057454905196,2026-03-06T11:51:00Z,2026-03-06T12:44:00Z,88b2c554c9fffff,88b2c55637fffff
m00507,u0148,t00507,0,-70.61414408637879,-33.44116834195103,-70.64010901124432,-33.41493806909764,2026-03-04T16:51:00Z,2026-03-04T18:44:00Z,88b2c556b1fffff,88b2c5545bfffff
m00508,u0161,t00508,0,-70.62369907522854,-33.482666653026136,-70.65205743607038,-33.450225409208024,2026-03-04T06:29:00Z,2026-03-04T06:45:00Z,88b2c55495fffff,88b2c554e9fffff
m00509,u0141,t00509,0,-70.5902511688079,-33.56184877278391,-70.64157708091204,-33.53986151606078,2026-03-02T22:16:00Z,2026-03-02T23:19:00Z,88b2c509a5fffff,88b2c546e9fffff
m00510,u0596,t00510,0,-70.43225695514438,-33.57349001620177,-70.4922737712332,-33.56552415672827,2026-03-01T08:58:00Z,2026-03-01T10:39:00Z,88b2c50d57fffff,88b2c57259fffff
m00511,u0447,t00511,0,-70.56289936640408,-33.3977404093375,-70.57069954151027,-33.395055139344585,2026-03-01T14:55:00Z,2026-03-01T15:54:00Z,88b2c519e1fffff,88b2c519edfffff
m00512,u0504,t00512,0,-70.81803393178456,-33.47213600720686,-70.84175096659737,-33.47925379877979,2026-03-06T00:29:00Z,2026-03-06T01:39:00Z,88b2c54235fffff,88b2c5404dfffff
m00513,u0489,t00513,0,-70.6153338484721,-33.497687111972496,-70.57104747705438,-33.53405816076429,2026-03-01T19:26:00Z,2026-03-01T20:11:00Z,88b2c50961fffff,88b2c509ebfffff
m00514,u0575,t00514,0,-70.54585192318967,-33.44931954986215,-70.534128857059,-33.477978895126746,2026-03-02T23:29:00Z,2026-03-02T23:49:00Z,88b2c50b51fffff,88b2c50845fffff
m00515,u0063,t00515,0,-70.53972991934639,-33.38640541976675,-70.52911721214326,-33.39486585422481,2026-03-07T15:01:00Z,2026-03-07T16:19:00Z,88b2c519c1fffff,88b2c519d5fffff
m00516,u0528,t00516,0,-70.7026604983059,-33.43557088455789,-70.73238531460808,-33.42832731976982,2026-03-03T15:47:00Z,2026-03-03T17:37:00Z,88b2c5542dfffff,88b2c55543fffff
m00517,u0039,t00517,0,-70.54350555548119,-33.50248439493128,-70.54834669211239,-33.45926001699115,2026-03-06T11:06:00Z,2026-03-06T12:10:00Z,88b2c5082bfffff,88b2c50b19fffff
m00518,u0285,t00518,0,-70.56722576004488,-33.35189656354809,-70.55278571589962,-33.35315048038435,2026-03-03T15:40:00Z,2026-03-03T16:34:00Z,88b2c5195dfffff,88b2c5195bfffff
m00519,u0356,t00519,0,-70.40274825630303,-33.323665159761475,-70.37410042671452,-33.29356087103515,2026-03-07T18:32:00Z,2026-03-07T18:51:00Z,88b2c511e1fffff,88b2c5102bfffff
m00520,u0214,t00520,0,-70.73500017362485,-33.410435467574175,-70.73875584668559,-33.37805599788121,2026-03-07T00:04:00Z,2026-03-07T01:57:00Z,88b2c55549fffff,88b2c55761fffff
m00521,u0087,t00521,0,-70.71074005764004,-33.372106919092474,-70.66757510646707,-33.37905032302314,2026-03-04T12:57:00Z,2026-03-04T14:41:00Z,88b2c55741fffff,88b2c55629fffff
m00522,u0115,t00522,0,-70.690611904846,-33.3506432002549,-70.69029233248968,-33.332802493913796,2026-03-06T00:58:00Z,2026-03-06T02:46:00Z,88b2c5cdb9fffff,88b2c5cd89fffff
m00523,u0494,t00523,0,-70.70902221500387,-33.35959205468764,-70.67730833026316,-33.36689789593938,2026-03-04T03:25:00Z,2026-03-04T04:11:00Z,88b2c55749fffff,88b2c5566dfffff
m00524,u0191,t00524,0,-70.74900207497636,-33.400872065830995,-70.76859616331993,-33.36120798900864,2026-03-07T20:39:00Z,2026-03-07T21:55:00Z,88b2c55725fffff,88b2c552abfffff
m00525,u0186,t00525,0,-70.93626755056736,-33.40213223623401,-71.00877108523011,-33.383056936086035,2026-03-03T18:12:00Z,2026-03-03T19:06:00Z,88b2c55a17fffff,88b2c55b55fffff
m00526,u0554,t00526,0,-70.70346994737231,-33.40842715413228,-70.69273558785157,-33.444141666772936,2026-03-07T02:31:00Z,2026-03-07T03:02:00Z,88b2c55717fffff,88b2c55423fffff
m00527,u0086,t00527,0,-70.62306419403001,-33.537787013963765,-70.59405123150414,-33.53294127439915,2026-03-05T13:32:00Z,2026-03-05T14:00:00Z,88b2c546c1fffff,88b2c50933fffff
m00528,u0549,t00528,0,-70.70932218455059,-33.393942147451234,-70.68630829127828,-33.34449878259652,2026-03-05T18:08:00Z,2026-03-05T18:57:00Z,88b2c55703fffff,88b2c5cd83fffff
m00529,u0552,t00529,0,-70.46646188164709,-33.558465117690126,-70.44957441518959,-33.563902048726526,2026-03-03T17:03:00Z,2026-03-03T18:11:00Z,88b2c50d69fffff,88b2c50d47fffff
m00530,u0359,t00530,0,-70.65866241872841,-33.51356795641001,-70.67260589736661,-33.50013650550716,2026-03-07T01:55:00Z,2026-03-07T02:14:00Z,88b2c54609fffff,88b2c54645fffff
m00531,u0099,t00531,0,-70.53089709448159,-33.34571479457536,-70.56316694453942,-33.32933842944318,2026-03-06T11:22:00Z,2026-03-06T12:47:00Z,88b2c5186bfffff,88b2c51b3dfffff
m00532,u0093,t00532,0,-70.633857958727,-33.382782386984466,-70.61178882796526,-33.4138810739594,2026-03-06T22:58:00Z,2026-03-06T23:55:00Z,88b2c5561dfffff,88b2c5568dfffff
m00533,u0170,t00533,0,-70.57735926901067,-33.33100813682513,-70.56030137236274,-33.31568689834873,2026-03-06T20:37:00Z,2026-03-06T22:23:00Z,88b2c51b21fffff,88b2c51b01fffff
m00534,u0346,t00534,0,-70.63207584460665,-33.47173395069498,-70.6545118082404,-33.513549005256024,2026-03-02T08:28:00Z,2026-03-02T09:05:00Z,88b2c55483fffff,88b2c5460bfffff
m00535,u0092,t00535,0,-70.52312153680964,-33.54217990730214,-70.47874456924195,-33.56094863049418,2026-03-07T09:08:00Z,2026-03-07T09:18:00Z,88b2c508adfffff,88b2c50d6dfffff
m00536,u0273,t00536,0,-70.65440606498676,-33.46923497576563,-70.68972068556866,-33.436963286740806,2026-03-07T03:25:00Z,2026-03-07T04:05:00Z,88b2c554a9fffff,88b2c5542bfffff
m00537,u0069,t00537,0,-70.61038792919112,-33.44183749622076,-70.63372886434276,-33.431134807511505,2026-03-02T22:47:00Z,2026-03-03T00:43:00Z,88b2c556b3fffff,88b2c556a1fffff
m00538,u0324,t00538,0,-70.623366706635,-33.443680902692805,-70.55790969814133,-33.4528152369252,2026-03-08T02:55:00Z,2026-03-08T03:37:00Z,88b2c554cbfffff,88b2c50b0bfffff
m00539,u0012,t00539,0,-70.68882854581273,-33.359305561699465,-70.65408526830338,-33.34591173106211,2026-03-04T22:32:00Z,2026-03-04T23:57:00Z,88b2c5cdb1fffff,88b2c5cca7fffff
m00540,u0425,t00540,0,-70.61950176810753,-33.47890163400028,-70.63382214034317,-33.48070440143293,2026-03-03T12:04:00Z,2026-03-03T13:45:00Z,88b2c55491fffff,88b2c554b9fffff
m00541,u0033,t00541,0,-70.43656137538022,-33.42183724225577,-70.42506614699448,-33.421459887185215,2026-03-02T19:32:00Z,2026-03-02T20:09:00Z,88b2c50147fffff,88b2c5015dfffff
m00542,u0116,t00542,0,-70.68703969420955,-33.52909017195477,-70.6808480044286,-33.50938561615317,2026-03-03T19:16:00Z,2026-03-03T20:34:00Z,88b2c54621fffff,88b2c54661fffff
m00543,u0104,t00543,0,-70.61805351071467,-33.413974617756494,-70.72787806531377,-33.43579564997627,2026-03-01T12:18:00Z,2026-03-01T12:46:00Z,88b2c5568dfffff,88b2c55557fffff
m00544,u0498,t00544,0,-70.53422210491306,-33.449751315985154,-70.57048106289199,-33.448541223818516,2026-03-06T02:02:00Z,2026-03-06T02:48:00Z,88b2c50a2dfffff,88b2c50b09fffff
m00545,u0032,t00545,0,-70.54597467190557,-33.509985067062765,-70.54800853658995,-33.519353112900966,2026-03-06T04:54:00Z,2026-03-06T05:33:00Z,88b2c50823fffff,88b2c509c9fffff
m00546,u0257,t00546,0,-70.65882835822806,-33.46886634897399,-70.67309281729044,-33.516434450211996,2026-03-05T22:11:00Z,2026-03-05T23:33:00Z,88b2c554e7fffff,88b2c54605fffff
m00547,u0354,t00547,0,-70.89833887029573,-33.46473405972122,-70.88845476770251,-33.4923477324087,2026-03-05T02:13:00Z,2026-03-05T03:58:00Z,88b2c54329fffff,88b2c5414bfffff
m00548,u0309,t00548,0,-70.60832971813515,-33.47161241034697,-70.56315042561724,-33.424566216935055,2026-03-03T18:56:00Z,2026-03-03T19:30:00Z,88b2c55499fffff,88b2c519a3fffff
m00549,u0408,t00549,0,-70.88194742586231,-33.30829270061859,-70.89480885724846,-33.29675100118103,2026-03-06T07:37:00Z,2026-03-06T08:15:00Z,88b2c55369fffff,88b2c42695fffff
m00550,u0481,t00550,0,-70.51300627690587,-33.457875680184635,-70.55531246875078,-33.49758332922668,2026-03-07T08:23:00Z,2026-03-07T10:02:00Z,88b2c50a3dfffff,88b2c50867fffff
m00551,u0236,t00551,0,-70.64305261288067,-33.46951168881419,-70.63005854654023,-33.51572232008964,2026-03-01T20:43:00Z,2026-03-01T21:41:00Z,88b2c55485fffff,88b2c50925fffff
m00552,u0496,t00552,0,-70.5600325980128,-33.61779607660881,-70.57309753135551,-33.62116099361213,2026-03-03T22:19:00Z,2026-03-03T23:23:00Z,88b2c57069fffff,88b2c5706dfffff
m00553,u0190,t00553,0,-70.7502111138181,-33.52153658815836,-70.75645365385097,-33.474700992163065,2026-03-08T05:14:00Z,2026-03-08T06:40:00Z,88b2c54761fffff,88b2c542ddfffff
m00554,u0590,t00554,0,-70.81525074733,-33.47104587395651,-70.82692169609612,-33.476648618000645,2026-03-07T06:48:00Z,2026-03-07T07:08:00Z,88b2c54231fffff,88b2c54049fffff
m00555,u0302,t00555,0,-70.63392456158589,-33.50486821409413,-70.54425104958544,-33.465658227492014,2026-03-08T05:03:00Z,2026-03-08T06:48:00Z,88b2c5465bfffff,88b2c50b1bfffff
m00556,u0441,t00556,0,-70.6633603439956,-33.33946339252978,-70.75298851443553,-33.32890546940522,2026-03-02T12:47:00Z,2026-03-02T13:34:00Z,88b2c5cd99fffff,88b2c552c1fffff
m00557,u0525,t00557,0,-70.70915408261571,-33.4631950220317,-70.72468743874101,-33.44905750829632,2026-03-04T12:07:00Z,2026-03-04T13:27:00Z,88b2c555c5fffff,88b2c55511fffff
m00558,u0475,t00558,0,-70.65153387192672,-33.346924460054545,-70.65168143295266,-33.386996075333684,2026-03-02T03:53:00Z,2026-03-02T04:47:00Z,88b2c5cca7fffff,88b2c55607fffff
m00559,u0510,t00559,0,-70.38325641079678,-33.44506362927597,-70.41450211048809,-33.41693794162348,2026-03-07T07:29:00Z,2026-03-07T09:00:00Z,88b2c50035fffff,88b2c50159fffff
m00560,u0321,t00560,0,-70.57654744526309,-33.44702177308628,-70.54055441197795,-33.45706973420449,2026-03-04T21:09:00Z,2026-03-04T22:24:00Z,88b2c50b47fffff,88b2c50a25fffff
m00561,u0026,t00561,0,-70.55505013941367,-33.457103715817006,-70.52251983226488,-33.43121094220868,2026-03-02T22:55:00Z,2026-03-02T23:19:00Z,88b2c50b57fffff,88b2c50a69fffff
m00562,u0295,t00562,0,-70.57560631084466,-33.44969629987028,-70.5775164955842,-33.47412139932987,2026-03-01T21:10:00Z,2026-03-01T21:36:00Z,88b2c50b0dfffff,88b2c50b3dfffff
m00563,u0108,t00563,0,-70.51205378561478,-33.312496399756014,-70.52288073582854,-33.307184919330716,2026-03-06T09:54:00Z,2026-03-06T11:39:00Z,88b2c51a29fffff,88b2c51b5bfffff
m00564,u0533,t00564,0,-70.67900716729007,-33.6355688581401,-70.68348544065934,-33.62500876952197,2026-03-06T22:23:00Z,2026-03-06T23:27:00Z,88b2c57a4dfffff,88b2c5459bfffff
m00565,u0142,t00565,0,-70.86547613076753,-33.6101236595551,-70.86966759691344,-33.61474465905238,2026-03-07T09:42:00Z,2026-03-07T10:18:00Z,88b2c54f11fffff,88b2c54f11fffff
m00566,u0136,t00566,0,-70.67885861330059,-33.49345366648449,-70.68199353442562,-33.48131731069191,2026-03-08T01:11:00Z,2026-03-08T01:32:00Z,88b2c55593fffff,88b2c55599fffff
m00567,u0149,t00567,0,-70.57882642900034,-33.448837769445,-70.58634639306102,-33.456829681700775,2026-03-06T22:51:00Z,2026-03-06T23:10:00Z,88b2c50b6bfffff,88b2c50b63fffff
m00568,u0385,t00568,0,-70.7569800395115,-33.39479164601888,-70.74688206692781,-33.41426343861012,2026-03-06T18:06:00Z,2026-03-06T19:56:00Z,88b2c550d3fffff,88b2c5554dfffff
m00569,u0342,t00569,0,-70.67763659504892,-33.4121530241578,-70.64750811245581,-33.363988522673985,2026-03-06T22:22:00Z,2026-03-07T00:19:00Z,88b2c55441fffff,88b2c55647fffff
m00570,u0569,t00570,0,-70.72917697430023,-33.48073967303045,-70.77838738020418,-33.449271087039605,2026-03-08T05:46:00Z,2026-03-08T06:36:00Z,88b2c555adfffff,88b2c54253fffff
